Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
torso,0.0211510362397527,0.00426674765183926,0.0208349088533185,0,0,0,10.0470738393616,0.0485834721195194,1.18463457602505E-05,3.71894823841075E-05,0.024289299323636,2.61770412833324E-05,0.0364963989504644,0,0,0,0,0,0,package://JROwheel/meshes/torso.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/torso.STL,,torso-2,torso_cs,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
lhip,-0.0127242919108051,0.0391478928927721,-6.25788209219214E-05,0,0,0,1.7284798156581,0.00210340894962093,-0.000212002370499218,4.8025120382179E-06,0.00369494381537109,3.84977487263242E-06,0.00228494505971159,0,0,0,0,0,0,package://JROwheel/meshes/lhip.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/lhip.STL,,lhip-1,left_cs,lhip_axis,lhiproll,revolute,0.082539,0.13,-0.11,0,0,0,torso,-1,0,0,0,0,-0.5236,0.7854,,,,,,,,
lfem,0.00431829859295002,-0.0260704036596796,-0.0529236797367927,0,0,0,2.78718526307598,0.0147987387010254,6.65737346637444E-06,0.000457867894188053,0.0169699921545687,-8.32569784576917E-05,0.00241738203966734,0,0,0,0,0,0,package://JROwheel/meshes/lfem.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/lfem.STL,,lfem-1,left_cs,lfem_axis,lfempitch,revolute,0,0,0,0,0,0,lhip,0,1,0,0,0,-0.4363,2.0071,,,,,,,,
ltib,0.00222129012703814,-0.00446929118510428,-0.237933879438967,0,0,0,1.05005642128534,0.00669102072634509,-2.62624569769308E-06,-0.000128018444544815,0.00717150650357898,-7.24965152638295E-05,0.000533923011360936,0,0,0,0,0,0,package://JROwheel/meshes/ltib.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/ltib.STL,,ltib-1,ltib_cs,ltib_axis,ltibpitch,revolute,0,-0.006,-0.3,0,0,0,lfem,0,-1,0,0,0,-0.0873,2.5045,,,,,,,,
lwheel,2.720063063677E-10,0.0363483801784566,8.53751291884919E-10,0,0,0,1.69025385505879,0.0117193109453085,4.12685158398748E-13,3.12546034991995E-13,0.0229939272136885,-1.23953442453771E-11,0.0117193109477233,0,0,0,0,0,0,package://JROwheel/meshes/lwheel.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/lwheel.STL,,lwheel-2,lwheel_cs,lwheel_axis,lwheelroll,revolute,0,0.0205,-0.3,0,0,0,ltib,0,-1,0,0,0,0,0,,,,,,,,
rhip,-0.0127300857651505,-0.0391501592906737,-5.80167926858E-05,0,0,0,1.72822168389619,0.0021029279378224,0.000211672649187579,4.48387144975476E-06,0.00369281489892211,-3.73882344457599E-06,0.00228314765895782,0,0,0,0,0,0,package://JROwheel/meshes/rhip.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/rhip.STL,,rhip-1,right_cs,rhip_axis,rhiproll,revolute,0.082539,-0.13,-0.11,0,0,0,torso,-1,0,0,0,0,-0.5236,0.7854,,,,,,,,
rfem,0.00435727630093449,0.0260084043812498,-0.0531314385058586,0,0,0,2.79196552226861,0.01484475717729,-7.06708344797256E-06,0.000460436674723886,0.017027348828906,8.50656425429927E-05,0.00242917889667503,0,0,0,0,0,0,package://JROwheel/meshes/rfem.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/rfem.STL,,rfem-1,right_cs,rfem_axis,rfempitch,revolute,0,0,0,0,0,0,rhip,0,-1,0,0,0,-0.4363,2.0071,,,,,,,,
rtib,0.00222167381126118,0.00446933316072229,-0.237952147571986,0,0,0,1.05005403529969,0.00669102637153513,2.6230985500149E-06,-0.000127735757505602,0.00717151107801387,7.25432257745436E-05,0.000533921708042372,0,0,0,0,0,0,package://JROwheel/meshes/rtib.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://JROwheel/meshes/rtib.STL,,rtib-1,rtib_cs,rtib_axis,rtibpitch,revolute,0,0.006,-0.3,0,0,0,rfem,0,1,0,0,0,-0.0873,2.5045,,,,,,,,
rwheel,4.0525E-07,-0.036348,-5.8561E-10,0,0,0,1.6903,0.011719,-1.2549E-07,-8.7558E-13,0.022994,-1.2496E-11,0.011719,0,0,0,0,0,0,package://JROwheel/meshes/rwheel.STL,0.75294,0.75294,0.75294,1,0,0,0,0,0,0,package://JROwheel/meshes/rwheel.STL,,rwheel-2,rwheel_cs,rwheel_axis,rwheelroll,revolute,0,-0.0205,-0.3,0,0,-1.1131E-05,rtib,-1.1131E-05,1,0,0,0,0,0,,,,,,,,
